label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,412,412,5,103.040039,6.256,0.722159,[M-H]-,,2-hydroxybutyrate,2-hydroxybutyrate,C4H8O3,0.863,0.296172,103.040039,3488497.25,3718777.75,4106589.00,7020228.00,3826096.00
,413,413,1,71.013794,3.250,0.548003,[M-H]-,,Pyruvaldehyde,Pyruvaldehyde,C3H4O2,-1.000,0.859482,71.013794,293399.53,225060.77,304804.22,247012.20,573980.38
,414,414,5,71.013809,12.227,0.783641,[M-H]-,,Pyruvaldehyde,Pyruvaldehyde,C3H4O2,-1.000,0.644612,71.013809,7748575.50,7567762.00,7897152.00,7275499.50,8804407.00
,415,415,5,72.993042,12.242,0.770078,[M-H]-,,Glyoxylic acid ,Glyoxylic acid ,C2H2O3,1.152,1.045221,72.993042,734871.31,736906.75,735747.81,641495.56,826616.00
,416,416,5,74.024712,13.586,0.808396,[M-H]-,,glycine,glycine,C2H5NO2,0.310,0.515327,74.024712,2700694.75,2720505.00,3294039.25,2231191.00,2523421.25
,417,417,5,87.008682,4.097,0.832300,[M-H]-,,pyruvate,pyruvate,C3H4O3,0.017,0.964539,87.008682,23655034.00,26429728.00,18048232.00,17640882.00,16667539.00
,418,418,1,88.040321,10.824,0.742826,[M-H]-,,sarcosine,sarcosine,C3H7NO2,1.796,0.953237,88.040321,85266.51,91819.74,87645.48,99204.34,87355.04
,419,419,5,88.040306,13.274,0.821725,[M-H]-,,sarcosine,sarcosine,C3H7NO2,0.654,1.126552,88.040306,18516366.00,16339405.00,20161598.00,13588355.00,16479631.00
,420,420,5,88.040314,13.274,0.821464,[M-H]-,,alanine,alanine,C3H7NO2,0.327,1.039894,88.040314,18516582.00,16339760.00,20161598.00,13588355.00,16479631.00
,421,421,5,88.987953,13.216,0.804105,[M-H]-,,Oxalic acid,Oxalic acid,C2H2O4,0.323,0.943086,88.987953,364390.78,412995.00,327816.59,280684.88,330334.09
,422,422,5,88.987953,13.216,0.808672,[M-H]-,,Oxalic acid isomer,Oxalic acid isomer,C2H2O4,0.725,0.943086,88.987953,355594.66,402831.91,319295.16,275504.28,324906.47
,423,423,4,93.034531,2.298,0.708246,[M-H]-,,phenol,phenol,C6H6O,0.388,0.656048,93.034531,1034977.25,840723.50,993995.75,723548.00,1694626.50
,424,424,5,96.960129,13.190,0.828801,[M-H]-,,sulfate,sulfate,H2SO4,0.644,0.236058,96.960129,63733828.00,62976204.00,56724256.00,55911380.00,61405132.00
,425,425,2,99.081596,2.919,0.810775,[M-H]-,,2-Ethylbutyraldehyde isomer,2-Ethylbutyraldehyde isomer,C6H12O,1.267,0.616009,99.081596,4982.74,10387.50,18138.68,11875.72,18774.05
,426,426,1,100.040413,3.707,0.721399,[M-H]-,,1-Aminocyclopropane-1-carboxylic acid,1-Aminocyclopropane-1-carboxylic acid,C4H7NO2,0.490,0.076263,100.040413,13585.98,13557.22,12041.86,15448.03,16748.22
,427,427,2,101.024399,1.459,0.515211,[M-H]-,,2-Ketobutyric acid,2-Ketobutyric acid,C4H6O3,1.371,0.226561,101.024399,425757.66,4903126.50,615407.38,565241.00,661061.94
,428,428,5,88.040314,13.274,0.821146,[M-H]-,,beta-alanine,beta-alanine,C3H7NO2,0.076,1.039894,88.040314,18514822.00,16338899.00,20159794.00,13586811.00,16478191.00
,429,429,4,121.040588,3.950,0.845071,[M-H]-,,nicotinamide,nicotinamide,C6H6N2O,0.310,1.197601,121.040588,8914.79,24742.54,29195.33,25228.00,14536.15
,430,430,3,121.065712,2.942,0.776298,[M-H]-,,2-Phenylethanol isomer,2-Phenylethanol isomer,C8H10O,0.852,1.449426,121.065712,13602.00,16199.26,17072.78,7025.75,19357.07
,431,431,1,121.065598,1.058,0.546492,[M-H]-,,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,2.394704,121.065598,9177.87,16643.62,11253.25,10019.14,13664.59
,432,432,2,121.065735,2.653,0.782787,[M-H]-,,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,1.260371,121.065735,4660.05,10120.64,17072.78,7025.75,14307.13
,433,433,1,121.065712,3.003,0.711036,[M-H]-,,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,1.449426,121.065712,13602.00,16199.26,12930.92,9626.57,11089.08
,434,434,1,121.065720,3.259,0.781939,[M-H]-,,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,1.386408,121.065720,8246.47,12391.23,15126.07,10101.90,19357.07
,435,435,5,121.065758,4.111,0.841699,[M-H]-,,4-Ethylphenol,4-Ethylphenol,C8H10O,-1.000,1.071315,121.065758,19030.61,22344.62,32368.63,34867.39,23919.96
,436,436,3,122.985146,14.164,0.841239,[M-H]-,,Phosphonoacetaldehyde,Phosphonoacetaldehyde,C2H5O4P,0.628,1.054595,122.985146,6504.84,7826.11,4072.18,3266.20,7555.01
,437,437,5,124.007179,11.298,0.839283,[M-H]-,,taurine,taurine,C2H7NO3S,0.151,1.722664,124.007179,118646792.00,116284952.00,124485408.00,107858112.00,121737224.00
,438,438,3,124.051414,8.693,0.807155,[M-H]-,,5-Methylcytosine,5-Methylcytosine,C5H7N3O,0.843,1.783551,124.051414,8508.31,9177.45,14486.24,6515.87,9600.93
,439,439,5,124.991188,11.404,0.845479,[M-H]-,,2-Hydroxyethanesulfonate isomer 2,2-Hydroxyethanesulfonate isomer 2,C2H6O4S,0.398,1.770141,124.991188,28880.71,22836.04,30442.51,22551.80,29585.13
,440,440,2,111.008583,5.453,0.738833,[M-H]-,,3-Furoic acid,3-Furoic acid,C5H4O3,1.373,1.649469,111.008583,45568.39,53475.83,60025.28,51127.23,34922.29
,441,441,5,125.017761,12.649,0.851533,[M-H]-,,Pyrazinemethanethiol,Pyrazinemethanethiol,C5H6N2S,0.464,1.037449,125.017761,91535.46,131598.48,51853.27,31146.63,36279.48
,442,442,5,125.035500,4.293,0.839975,[M-H]-,,thymine,thymine,C5H6N2O2,1.241,1.220355,125.035500,69098.82,67383.10,65369.93,75288.80,55976.27
,443,443,3,125.035294,11.260,0.742932,[M-H]-,,Imidazoleacetic acid,Imidazoleacetic acid,C5H6N2O2,0.045,2.867834,125.035294,19949.69,20083.28,19153.72,17446.44,24566.04
,444,444,4,126.904846,2.416,0.613098,[M-H]-,,Hydrogen iodide,Hydrogen iodide,HI,0.186,1.442854,126.904846,1794767.50,1674738.00,1329157.62,1548915.88,1421963.38
,445,445,5,127.051147,13.548,0.830070,[M-H]-,,Pyroglutamine,Pyroglutamine,C5H8N2O2,0.746,1.200994,127.051147,2198828.75,1920364.88,2177376.25,1395326.50,1703461.12
,446,446,5,127.051147,13.548,0.830032,[M-H]-,,Dihydrothymine isomer,Dihydrothymine isomer,C5H8N2O2,0.287,1.200994,127.051147,2198828.75,1920364.88,2177376.25,1395326.50,1703461.12
,447,447,3,127.112694,2.821,0.831855,[M-H]-,,Octanal isomer,Octanal isomer,C8H16O,1.380,1.140392,127.112694,11459.76,11458.30,16524.78,6520.70,26880.14
,448,448,5,128.035202,7.615,0.826183,[M-H]-,,Pyroglutamic acid,Pyroglutamic acid,C5H7NO3,1.415,0.953411,128.035202,2888132.75,3013808.75,4380481.50,3223200.75,2816163.75
,449,449,5,128.035202,7.615,0.822373,[M-H]-,,(R)-(+)-2-Pyrrolidone-5-carboxylic acid,(R)-(+)-2-Pyrrolidone-5-carboxylic acid,C5H7NO3,1.735,0.953411,128.035202,2888132.75,3013808.75,4380557.50,3223209.75,2816242.00
,450,450,5,111.019821,6.475,0.745862,[M-H]-,,uracil,uracil,C4H4N2O2,1.138,1.649302,111.019821,319139.03,317656.47,323015.88,255538.67,415529.12
,451,451,5,112.051491,6.697,0.838553,[M-H]-,,Creatinine,Creatinine,C4H7N3O,0.955,1.293676,112.051491,1920165.62,1606304.38,1527603.62,1383438.62,1954518.50
,452,452,2,113.035507,5.312,0.709568,[M-H]-,,Dihydrouracil,Dihydrouracil,C4H6N2O2,0.812,1.282414,113.035507,24062.93,16660.46,21551.56,18757.71,18217.24
,453,453,2,113.035500,4.967,0.707865,[M-H]-,,1-Methyl-hydantoin,1-Methyl-hydantoin,C4H6N2O2,1.187,1.349909,113.035500,24062.93,22917.39,15992.45,18757.71,18217.24
,454,454,5,114.055908,12.394,0.835550,[M-H]-,,proline,proline,C5H9NO2,0.536,1.270941,114.055908,9567208.00,7790414.50,7721533.50,5169042.50,7594928.00
,455,455,5,115.003525,12.013,0.825583,[M-H]-,,fumarate,fumarate,C4H4O4,0.977,1.393149,115.003525,1351506.50,820695.00,1376324.88,925327.69,1379040.12
,456,456,4,115.039902,2.635,0.798875,[M-H]-,,2-keto-isovalerate,2-keto-isovalerate,C5H8O3,0.185,1.459028,115.039902,3792442.25,3571448.75,4763813.00,3416012.25,4307388.50
,457,457,1,115.076309,1.126,0.650630,[M-H]-,,4-Methylvaleric acid,4-Methylvaleric acid,C6H12O2,1.874,1.259671,115.076309,772640.81,907432.50,1577873.62,1116914.62,1047599.31
,458,458,1,115.076317,4.088,0.717515,[M-H]-,,4-Methylvaleric acid,4-Methylvaleric acid,C6H12O2,1.088,1.193373,115.076317,1210100.62,1527296.00,580387.62,1291202.62,1265263.12
,459,459,1,115.076294,4.413,0.636710,[M-H]-,,Hexanoic acid,Hexanoic acid,C6H12O2,0.413,1.392268,115.076294,1165560.88,1458348.00,572426.38,1263142.75,1244975.38
,460,460,4,116.035179,7.526,0.681387,[M-H]-,,Acetylglycine,Acetylglycine,C4H7NO3,1.204,1.183511,116.035179,244810.61,153163.62,184423.88,153021.64,153936.27
,461,461,5,116.046448,13.384,0.851624,[M-H]-,,Guanidoacetic acid,Guanidoacetic acid,C3H7N3O2,0.270,0.854675,116.046448,61564.75,52065.63,60065.41,55887.72,48333.14
,462,462,3,116.050461,4.088,0.849870,[M-H]-,,Indole,Indole,C8H7N,0.102,0.986130,116.050461,84157.68,52514.31,57906.17,67035.48,84991.10
,463,463,4,116.071579,11.721,0.709628,[M-H]-,,N-Methyl-a-aminoisobutyric acid,N-Methyl-a-aminoisobutyric acid,C5H11NO2,1.849,1.051680,116.071579,25727686.00,19479298.00,21709344.00,17239970.00,21246260.00
,464,464,5,116.071579,11.721,0.836782,[M-H]-,,valine,valine,C5H11NO2,0.585,1.051680,116.071579,26009776.00,19736994.00,22005432.00,17504616.00,21582420.00
,465,465,5,116.071571,11.721,0.839495,[M-H]-,,betaine,betaine,C5H11NO2,1.511,1.117410,116.071571,26014304.00,19739770.00,22008686.00,17508430.00,21586092.00
,466,466,5,116.071556,11.721,0.838017,[M-H]-,,5-aminovaleric acid,5-aminovaleric acid,C5H11NO2,1.161,1.248870,116.071556,26012528.00,19738926.00,22007760.00,17507170.00,21585592.00
,467,467,5,117.019203,12.505,0.832665,[M-H]-,,Methylmalonic acid,Methylmalonic acid,C4H6O4,0.875,1.108361,117.019203,23442546.00,13910584.00,19850402.00,15032573.00,25117490.00
,468,468,5,117.019203,12.505,0.833100,[M-H]-,,succinate,succinate,C4H6O4,0.785,1.108361,117.019203,23506912.00,13943520.00,19899104.00,15061304.00,25189346.00
,469,469,5,117.055588,4.121,0.783282,[M-H]-,,2-hydroxy-isovalerate,2-hydroxy-isovalerate,C5H10O3,0.839,1.108017,117.055588,2502658.75,3350773.25,1724428.62,2173986.75,2000343.12
,470,470,5,117.055588,4.121,0.815056,[M-H]-,,2-Hydroxyvaleric acid,2-Hydroxyvaleric acid,C5H10O3,0.121,1.108017,117.055588,2463906.75,3335528.00,1696039.00,2134479.75,1965520.88
,471,471,5,117.055588,4.121,0.820138,[M-H]-,,3-Hydroxyisovaleric acid,3-Hydroxyisovaleric acid,C5H10O3,1.879,1.108017,117.055588,2536419.00,3387643.75,1747608.88,2206710.25,2036693.50
,472,472,3,118.014511,14.130,0.829995,[M-H]-,,Aminomalonic acid,Aminomalonic acid,C3H5NO4,0.240,0.581831,118.014511,3999.59,2233.94,5649.22,5469.73,5447.85
,473,473,5,118.050858,13.379,0.826692,[M-H]-,,Threonine isomer,Threonine isomer,C4H9NO3,1.320,0.904792,118.050858,7838700.50,5989848.00,6703692.00,4878039.50,5407060.50
,474,474,5,118.050865,13.379,0.826314,[M-H]-,,threonine,threonine,C4H9NO3,0.378,0.840164,118.050865,7835299.50,5988390.00,6700993.50,4875664.00,5404091.50
,475,475,5,118.050865,13.379,0.826333,[M-H]-,,L-Homoserine,L-Homoserine,C4H9NO3,0.069,0.840164,118.050865,7834252.00,5986674.00,6700402.00,4875072.00,5403717.50
,476,476,4,116.071579,11.721,0.709628,[M-H]-,,5-Aminopentanoic acid,5-Aminopentanoic acid,C5H11NO2,1.849,1.051680,116.071579,25727686.00,19479298.00,21709344.00,17239970.00,21246260.00
,477,477,3,167.107513,2.649,0.607418,[M-H]-,,Dihydronepetalactone isomer,Dihydronepetalactone isomer,C10H16O2,0.187,1.460977,167.107513,98638.13,84538.24,112566.77,66701.34,82181.95
,478,478,4,167.996948,11.312,0.781620,[M-H]-,,L-Cysteic acid ,L-Cysteic acid ,C3H7NO5S,1.525,1.634897,167.996948,3706.36,8749.96,5973.23,4565.73,6642.20
,479,479,2,167.997055,12.496,0.757993,[M-H]-,,L-Cysteic acid ,L-Cysteic acid ,C3H7NO5S,0.341,0.999104,167.997055,5774.14,4608.02,3022.25,1224.00,4635.05
,480,480,5,168.042969,14.158,0.851740,[M-H]-,,Phosphodimethylethanolamine,Phosphodimethylethanolamine,C4H12NO4P,0.182,0.908028,168.042969,109319.84,130797.29,99387.97,74022.19,129550.12
,481,481,2,168.066406,6.595,0.710061,[M-H]-,,pyridoxine,pyridoxine,C8H11NO3,0.315,1.271062,168.066406,5639.96,4396.68,9121.32,5101.86,6044.17
,482,482,1,168.066360,4.329,0.691606,[M-H]-,,Norepinephrine ,Norepinephrine ,C8H11NO3,0.209,1.543432,168.066360,7077.39,6797.04,5647.12,12121.64,9921.24
,483,483,5,168.077667,13.547,0.851203,[M-H]-,,Methyl-Histidine,Methyl-Histidine,C7H11N3O2,0.139,1.089409,168.077667,80540.25,72401.38,76199.34,70751.37,70783.84
,484,484,5,168.990570,13.422,0.849646,[M-H]-,,Glyceraldehyde-3-phosphate,Glyceraldehyde-3-phosphate,C3H7O6P,0.376,1.083524,168.990570,24884.88,50895.11,18363.55,17915.80,27445.02
,485,485,5,146.082062,11.679,0.852667,[M-H]-,,4-Hydroxyisoleucine isomer 1,4-Hydroxyisoleucine isomer 1,C6H13NO3,0.698,1.357894,146.082062,188282.94,136354.84,157353.03,139829.42,144966.97
,486,486,3,169.123215,2.476,0.765793,[M-H]-,,9-Decenoic acid,9-Decenoic acid,C10H18O2,1.722,1.082674,169.123215,266977.09,332843.97,357752.00,397388.88,171584.09
,487,487,5,171.006241,13.412,0.791848,[M-H]-,,Glycerol 3-phosphate,Glycerol 3-phosphate,C3H9O6P,0.336,0.981523,171.006241,368204.50,368036.66,413217.50,299471.00,337258.72
,488,488,4,171.040970,13.446,0.833615,[M-H]-,,Hydantoin-5-propionic acid isomer,Hydantoin-5-propionic acid isomer,C6H8N2O4,0.100,0.981323,171.040970,11507.63,6760.34,7209.45,9015.06,8972.40
,489,489,5,171.056259,4.069,0.824014,[M-H]-,,4-Phenoxypyrimidine isomer,4-Phenoxypyrimidine isomer,C10H8N2O,0.113,0.713626,171.056259,3438902.75,3160642.75,3950817.75,3188528.25,2400325.25
,490,490,5,171.077393,13.165,0.821807,[M-H]-,,Glycylproline,Glycylproline,C7H12N2O3,0.225,0.713538,171.077393,18572.23,6317.66,14971.97,4193.34,15167.54
,491,491,5,171.077393,13.165,0.821251,[M-H]-,,Pro-Gly,Pro-Gly,C7H12N2O3,0.711,0.713538,171.077393,18572.23,6317.66,14971.97,4193.34,15167.54
,492,492,2,171.102493,2.756,0.636714,[M-H]-,,4-hydroxynonenoic acid isomer 2,4-hydroxynonenoic acid isomer 2,C9H16O3,0.325,0.980971,171.102493,526589.06,1018615.69,532225.12,377976.34,470489.12
,493,493,3,169.123215,2.476,0.763520,[M-H]-,,9-Decenoic acid isomer,9-Decenoic acid isomer,C10H18O2,0.296,1.082674,169.123215,257868.95,321132.62,347568.78,394739.75,159839.89
,494,494,5,163.061081,8.859,0.799724,[M-H]-,,L-Fucose,L-Fucose,C6H12O5,0.171,0.748617,163.061081,1586805.00,1617821.00,1236555.62,1252287.00,1211066.38
,495,495,5,163.061066,8.859,0.799690,[M-H]-,,L-Rhamnose ,L-Rhamnose ,C6H12O5,0.749,0.842194,163.061066,1595595.62,1625179.38,1240746.62,1257370.00,1214845.00
,496,496,1,163.076309,2.737,0.770696,[M-H]-,,2-Phenylbutyric acid,2-Phenylbutyric acid,C10H12O2,0.057,0.842115,163.076309,43672.66,61807.55,62034.89,64902.69,50374.59
,497,497,5,164.038528,13.312,0.850828,[M-H]-,,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.181,1.023214,164.038528,308626.66,184201.55,214561.20,68051.98,267424.25
,498,498,5,164.057632,6.879,0.850164,[M-H]-,,1-Methylguanine,1-Methylguanine,C6H7N5O,0.886,0.930086,164.057632,68895.01,71786.30,62220.04,90506.82,59900.97
,499,499,5,164.071564,9.044,0.838333,[M-H]-,,phenylalanine,phenylalanine,C9H11NO2,0.183,0.837007,164.071564,13909408.00,11305007.00,10829419.00,8718884.00,11082316.00
,500,500,1,164.107834,1.075,0.812894,[M-H]-,,Ephedrine isomer,Ephedrine isomer,C10H15NO,1.873,1.580662,164.107834,4649.47,11251.19,16252.29,8930.66,13324.44
,501,501,3,165.040375,12.286,0.593998,[M-H]-,,Arabinonic acid isomer,Arabinonic acid isomer,C5H10O6,0.263,0.554729,165.040375,42612.77,45572.89,49849.36,56122.47,89858.87
,502,502,1,165.055496,6.441,0.584182,[M-H]-,,4-hydroxyphenylpropionate,4-hydroxyphenylpropionate,C9H10O3,0.179,1.386694,165.055496,5164.40,17055.66,11186.76,18122.69,19647.30
,503,503,3,165.091843,2.681,0.846201,[M-H]-,,Perillic acid isomer,Perillic acid isomer,C10H14O2,0.052,1.571241,165.091843,30687.83,26309.60,38287.72,38032.62,21002.29
,504,504,3,166.014343,13.185,0.530177,[M-H]-,,quinolinate,quinolinate,C7H5NO4,0.115,1.470597,166.014343,47441.61,22011.08,18262.17,28431.30,32675.41
,505,505,3,166.014343,13.185,0.530092,[M-H]-,,2_3-Pyridinedicarboxylic acid,2_3-Pyridinedicarboxylic acid,C7H5NO4,0.035,1.470597,166.014343,47441.61,22582.86,18178.60,28296.36,32675.41
,506,506,5,166.028961,11.535,0.850344,[M-H]-,,Taurocyamine,Taurocyamine,C3H9N3O3S,0.574,1.378564,166.028961,51938.36,66928.62,57152.97,56503.70,57088.64
,507,507,1,166.050735,5.511,0.605060,[M-H]-,,Pyridoxal ,Pyridoxal ,C8H9NO3,0.879,1.378383,166.050735,51563.95,24371.55,27598.72,55149.33,54937.10
,508,508,5,166.974930,13.523,0.849445,[M-H]-,,phosphoenolpyruvate,phosphoenolpyruvate,C3H5O6P,0.453,1.005220,166.974930,19464.53,23410.72,20997.04,8823.99,16269.92
,509,509,5,167.020859,10.844,0.849880,[M-H]-,,Uric acid,Uric acid,C5H4N4O3,0.728,1.187660,167.020859,128024.12,401097.50,98266.80,75374.00,54345.03
,510,510,1,167.034760,3.416,0.521013,[M-H]-,,3-Hydroxymandelic acid,3-Hydroxymandelic acid,C8H8O4,1.584,1.370263,167.034760,36978.60,34233.43,44446.28,37475.41,60832.09
,511,511,5,165.055511,3.519,0.773856,[M-H]-,,D-Phenyllactic acid,D-Phenyllactic acid,C9H10O3,0.769,1.294248,165.055511,424568.88,465977.78,353785.34,340525.12,375965.78
,512,512,3,175.061005,12.750,0.669454,[M-H]-,,3-Isopropylmalic acid isomer,3-Isopropylmalic acid isomer,C7H12O5,0.967,1.133114,175.061005,49638.14,42976.02,52333.23,42382.67,44776.20
,513,513,3,175.061005,12.750,0.661524,[M-H]-,,2-Isopropylmalic acid,2-Isopropylmalic acid,C7H12O5,0.280,1.133114,175.061005,45514.98,38827.14,47287.52,38170.25,39878.77
,514,514,3,175.072342,12.330,0.851175,[M-H]-,,Ser-Ala,Ser-Ala,C6H12N2O4,1.125,0.522942,175.072342,17816.43,12638.54,15676.05,40971.53,14338.21
,515,515,3,175.072342,12.330,0.851177,[M-H]-,,Ala Ser,Ala Ser,C6H12N2O4,0.261,0.522942,175.072342,17816.43,12638.54,15676.05,40971.53,14338.21
,516,516,1,175.076248,1.709,0.787385,[M-H]-,,Prenylbenzoquinone,Prenylbenzoquinone,C11H12O2,1.059,1.133015,175.076248,5211.67,11094.69,8469.89,5231.67,6844.48
,517,517,4,175.087494,10.580,0.848280,[M-H]-,,DL cotinine,DL cotinine,C10H12N2O,-1.000,1.132942,175.087494,9056.65,11172.70,13635.96,12700.90,1787.09
,518,518,4,175.087494,10.580,0.848280,[M-H]-,,Serotonin,Serotonin,C10H12N2O,1.030,1.132942,175.087494,9056.65,11172.70,13635.96,12700.90,1787.09
,519,519,3,176.071518,3.476,0.693220,[M-H]-,,Indoleacetic acid,Indoleacetic acid,C10H11NO2,0.686,1.039948,176.071518,31701.00,45710.69,43984.41,23029.71,36326.79
,520,520,5,177.040283,12.380,0.689526,[M-H]-,,glucono-lactone,glucono-lactone,C6H10O6,0.212,1.034258,177.040283,86664.96,87484.97,100531.71,102409.62,104016.82
,521,521,5,172.097809,4.116,0.806492,[M-H]-,,Hexanoyl Glycine,Hexanoyl Glycine,C8H15NO3,1.066,0.620644,172.097809,706647.50,751267.44,628141.00,671789.06,747143.69
,522,522,2,178.050812,4.102,0.792605,[M-H]-,,hippuric acid isomer,hippuric acid isomer,C9H9NO3,1.350,0.856990,178.050812,5552240.00,5661312.00,9036729.00,4153660.25,5901981.50
,523,523,1,178.050797,5.097,0.688902,[M-H]-,,Hippuric acid,Hippuric acid,C9H9NO3,1.903,0.942689,178.050797,24021.85,14835.15,27475.28,22333.56,25999.68
,524,524,3,178.071915,13.651,0.662982,[M-H]-,,Glucosamine isomer,Glucosamine isomer,C6H13NO5,0.295,1.028266,178.071915,14257.65,6246.32,5561.39,13728.44,13206.63
,525,525,5,178.071930,10.883,0.848289,[M-H]-,,glucosamine,glucosamine,C6H13NO5,0.577,0.942577,178.071930,66439.75,56343.81,46609.36,42250.64,57718.75
,526,526,5,179.034897,2.635,0.811142,[M-H]-,,hydroxyphenylpyruvate,hydroxyphenylpyruvate,C9H8O4,0.253,0.511368,179.034897,243694.08,210187.30,346369.12,142761.55,343211.12
,527,527,5,179.055939,12.227,0.841294,[M-H]-,,Fructose,Fructose,C6H12O6,1.577,0.937397,179.055939,81040328.00,76298080.00,79980320.00,77122088.00,91069280.00
,528,528,5,179.055939,12.227,0.841454,[M-H]-,,Mannose,Mannose,C6H12O6,1.087,0.937397,179.055939,81040264.00,76297792.00,79979744.00,77121352.00,91068808.00
,529,529,5,179.055939,12.227,0.841477,[M-H]-,,Glucose,Glucose,C6H12O6,0.477,0.937397,179.055939,81039064.00,76294616.00,79976768.00,77118440.00,91068424.00
,530,530,5,179.055939,12.227,0.828396,[M-H]-,,inositol,inositol,C6H12O6,1.688,0.937397,179.055939,80897480.00,76137312.00,79759688.00,76936160.00,90827432.00
,531,531,5,179.055939,12.227,0.841431,[M-H]-,,Galactose,Galactose,C6H12O6,0.107,0.937397,179.055939,80976264.00,76258480.00,79909120.00,77088792.00,91017768.00
,532,532,3,179.071213,2.546,0.658049,[M-H]-,,3-(3-Methoxyphenyl)propionic acid,3-(3-Methoxyphenyl)propionic acid,C10H12O3,0.324,0.852107,179.071213,36696.28,60595.36,60153.83,20939.47,53110.17
,533,533,4,177.040207,5.647,0.685301,[M-H]-,,L-Gulonolactone isomer,L-Gulonolactone isomer,C6H10O6,1.390,1.465198,177.040207,446832.50,329649.47,313717.75,382234.28,291982.09
,534,534,1,172.097763,6.992,0.641879,[M-H]-,,N-acetyl-leucine,N-acetyl-leucine,C8H15NO3,0.099,0.886634,172.097763,11791.34,11069.82,11810.99,10444.89,14352.29
,535,535,5,172.991119,2.112,0.811529,[M-H]-,,Phenol sulphate,Phenol sulphate,C6H6O4S,0.003,1.675904,172.991119,7160368.50,10191900.00,8017492.50,14682257.00,16015551.00
,536,536,4,173.008759,5.355,0.823143,[M-H]-,,Dehydroascorbic acid isomer,Dehydroascorbic acid isomer,C6H6O6,1.150,2.381303,173.008759,83886.12,56504.12,55970.94,29612.77,53797.43
,537,537,3,173.008911,7.232,0.724747,[M-H]-,,Dehydroascorbic acid,Dehydroascorbic acid,C6H6O6,0.042,1.499339,173.008911,663156.06,51730.41,789748.50,233158.50,99215.34
,538,538,5,173.008911,13.216,0.830330,[M-H]-,,aconitate,aconitate,C6H6O6,0.676,1.499339,173.008911,14816943.00,11236829.00,12895693.00,9654047.00,11118393.00
,539,539,4,173.045410,12.147,0.732025,[M-H]-,,shikimate,shikimate,C7H10O5,0.647,0.793601,173.045410,63449.30,63240.69,57533.29,23457.84,50227.52
,540,540,5,173.056549,10.951,0.845576,[M-H]-,,N-Acetylasparagine,N-Acetylasparagine,C6H10N2O4,0.311,1.322582,173.056549,14092.78,10843.22,12606.33,12357.71,16362.29
,541,541,4,173.056473,13.022,0.846012,[M-H]-,,Formimino-L-glutamic acid,Formimino-L-glutamic acid,C6H10N2O4,0.465,1.763443,173.056473,16720.92,5663.25,3695.50,5684.78,17238.65
,542,542,3,173.071808,4.036,0.836814,[M-H]-,,Indole-3-acetamide,Indole-3-acetamide,C10H10N2O,0.185,1.322466,173.071808,119521.19,56708.86,148394.58,45542.18,38706.54
,543,543,3,173.081696,3.614,0.669140,[M-H]-,,Suberic acid,Suberic acid,C8H14O4,0.694,1.410549,173.081696,238781.69,91874.74,101904.90,95487.12,174905.20
,544,544,5,173.092896,13.336,0.837014,[M-H]-,,VaL-Gly,VaL-Gly,C7H14N2O3,0.319,1.586765,173.092896,888467.94,800805.69,732596.25,558145.19,714006.44
,545,545,3,175.051086,3.945,0.823451,[M-H]-,,pemoline isomer,pemoline isomer,C9H8N2O2,1.627,1.220345,175.051086,7399.84,4122.65,20765.41,8102.02,3616.17
,546,546,5,174.040619,12.616,0.832937,[M-H]-,,N-acetyl-asp isomer,N-acetyl-asp isomer,C6H9NO5,0.186,1.052084,174.040619,5438480.00,4879995.50,5804078.00,4047223.25,5312603.50
,547,547,5,174.040619,12.616,0.833540,[M-H]-,,N-acetyl-aspartate,N-acetyl-aspartate,C6H9NO5,0.735,1.052084,174.040619,5441050.50,4879995.50,5806446.00,4047223.25,5314655.00
,548,548,5,174.055817,3.888,0.762303,[M-H]-,,Indole-3-acetic acid ,Indole-3-acetic acid ,C10H9NO2,0.888,1.314989,174.055817,111198.15,76315.92,103546.54,83163.57,91717.52
,549,549,2,174.076950,7.261,0.753536,[M-H]-,,hydroxyvalerylglycine,hydroxyvalerylglycine,C7H13NO4,1.539,1.314830,174.076950,23818.17,12509.22,13177.84,4176.36,14159.56
,550,550,5,174.088196,13.822,0.833210,[M-H]-,,citrulline,citrulline,C6H13N3O3,0.207,1.227095,174.088196,5343549.50,5260200.50,6530857.50,4519794.00,5833667.50
,551,551,3,175.024597,12.022,0.802148,[M-H]-,,ascorbic acid,ascorbic acid,C6H8O6,1.562,1.220530,175.024597,8658.07,4381.51,7587.94,5577.09,12746.94
,552,552,5,175.024551,13.245,0.836025,[M-H]-,,D-Glucuronolactone isomer,D-Glucuronolactone isomer,C6H8O6,0.422,1.482072,175.024551,3653303.75,2450478.75,2794825.50,700075.69,2484885.25
